Text Signature,Bytes Signature
"doPresaleMinting(address,uint256)",0x77dcb4f9
"doCrowdsaleMinting(address,uint256)",0x89f47b64
setMintingContractAddress(address),0x746584b4
"changeAllowanceToMint(address,address,int256)",0x0bde1d36
"isAllowedToMint(address,address)",0x4c85a8f3
"multivestMint(address,address,uint256,uint8,bytes32,bytes32)",0x18c26389
isMintAgent(address),0xfd228c0b
toogleMinting(),0x56387fa3
sealMinter(bytes32),0x664f4904
isMintDone(),0x2f194e40
openMinting(),0x6ba9fd38
setMintAgent(address),0xab802509
MintTokens(),0x1c488825
checkAndMint(uint256),0xa3330574
disableTokenMinting(),0xa924ee60
enableTokenMinting(),0x27458664
tokenMinter(uint256),0x7c57d947
finishMintingTokens(),0xe2dc5da5
MintingSale(address),0xe170dd81
posMint(),0x6ac54eb0
"adminMint(address,uint256)",0xe58306f9
finishMint(),0xe4cc18be
resumeMint(),0x1fe7b624
"directMint(address,uint256)",0x2f8bd891
stopMint(),0xd5582965
"manualyMintTokens(uint256,address,uint256,int256)",0x18ff1361
"setAuthorizedMinter(address,bool)",0xed58bad8
isMintableNFT(),0xf119fcaa
ERC223MintableTokenFactory(address),0xdafc64c4
transferOwnershipManualMinter(address),0x50713dc0
"changeRewardMintingAmount(uint256,int256)",0x50d279bd
MintableTokenWithMinters(),0xc07a5537
restartMinting(),0xc12954fa
MintableLazyCoderToken(),0xcf7d0304
"proposeMint(address,uint256)",0x15d4c5d5
"proposeMintLocked(address,uint256)",0x22cf981d
"approveMint(address,uint256)",0x13b39b9c
"approveMintLocked(address,uint256)",0xf15b2bda
manageMinting(bool),0xdd4aeb92
getMinted(),0xac72200d
getMintingStatus(),0x95a47652
totalMintSupply(),0x85e0832c
"moveMintTokens(address,address,uint256)",0x71e3fdc4
"transferMintTokens(address,uint256)",0x0d13d85e
releaseMintTokens(),0x400b8bf8
transferMintOwnership(address),0x1861355b
initMinting(),0x00dee43f
"requestMint(address,uint256)",0x31a02bce
finalizeMint(uint256),0x8e3af93f
SpoutMintableToken(),0x62c0e3b7
setMintable(bool),0x285d70d4
disableManuallyMintTokens(),0xca78e65b
transferMintship(address),0xf83064c7
commandMintBonus(address),0x80661555
setTokenMinter(address),0x78533e90
"bulkMint(uint32[],address[],uint256[])",0x9c147688
"controllerMint(address,uint256)",0x5d7b0758
unMint(address),0x4e6e5d69
"superMint(address,uint256)",0xfa6171e4
setupMintableAddress(address),0x8d734b30
"createMintableSale(uint256,uint256,uint256)",0x69fa2cae
getMintDelegates(),0x5b51a6d8
"approveMintDelegate(address,int256)",0x524b5cb9
"revokeMintDelegate(address,int256)",0x7e999cd9
setMintingFeeEnabled(bool),0x34fb11ed
addMintingFactory(address),0xa1b1e507
removeMintingFactory(address),0x3557c70a
"startMint(uint256,bool,int256,uint256)",0xecc5aaaa
approveMint(uint256),0x8aa6e6de
"rejectMint(uint256,uint256)",0xcf4186cb
initialMint(),0x9fc5ce2a
"batchMintPresaleTokens(address[],uint256[])",0x3b4920b8
closeMint(),0x64f101f0
"proxyMintTokens(address,uint256,bytes32)",0x699dc8ff
"manageApprovedMintingModule(address,bool)",0xd213ed96
"doCrowdsaleMinting(address,uint256,int256)",0xffacf300
finishCrowdsaleMinting(),0x32dea130
doTeamMinting(),0x8508a693
"firstMintRound0For(address[],uint256[],bool[])",0x5247b9e9
"masterMint(address,uint256)",0x1b96b2f9
"approveMintTokens(address,uint256)",0x269f4663
"withdrawMintTokens(address,uint256)",0xb5bb5ee4
extraMint(),0xd862b611
"bulkMint(address[],uint256[])",0x6ae459bd
neymarHasMinted(uint256),0xcf63bb83
"requestNewMint(address,uint256)",0x4b741395
_ownMint(uint256),0xfdc9e72d
setMintingDec(uint256),0x9bc8e9ee
setInitialMintingPowerOf(uint256),0xa028554e
getMintingPowerById(uint256),0x335494a4
getMintingPowerByAddress(address),0xb6033daf
updateTimeMintBalance(uint256),0xa5f26760
updateMyTimeMintBalance(),0xc59513a4
"sellMintingAddress(uint256,uint256)",0x3ed66d3d
cancelSaleOfMintingAddress(),0x740707cf
"buyMintingAddress(uint256,uint256)",0x5df34ff2
"transferMintingAddress(address,address)",0x48d24f35
"addTeamTimeMints(address,uint256,uint256,bool)",0x331c55b4
"postAllocateAuctionTimeMints(address,uint256,uint256)",0x96a80699
"allocateNormalTimeMints(address,uint256,uint256,uint256,uint256)",0x0a402742
MintingContract(),0x000b9726
"doCommunityMinting(address,uint256,int256)",0xfd3cb5d1
"doPresaleMinting(address,uint256,int256)",0xc778a46b
DailyMint(),0xd9da76de
MintableBaseCrowdsale(address),0x69cbd0fe
aprMintAdjustment(),0x6dba46ac
afterSaleMinting(uint256),0xa00c9374
"getMintDigest(uint256,bytes32)",0x9e37273b
"onMint(address,address,uint256)",0x39a7c3d9
disableMint(),0x34452f38
runPreMint(),0x72a4a02f
restartMint(),0x1a8af7a8
"checkTotalsAndMintTokens(address,uint256,bool)",0x8884fbec
"MintHelper(address,address,address)",0x2708a710
setMintableToken(address),0x2516a18f
setMinterWallet(address),0x85b6824f
setMinterFeePercent(uint256),0xa5c102a2
"proxyMint(uint256,bytes32)",0xb1bb4d35
restartMinting(string),0x3b94b012
MintyMcCringleToken(),0x8436bd4e
getMintableAddress(),0x9646b85d
getMintOwner(),0xe569c1d4
"initializeMintableTokenFundraiser(string,string,uint8)",0x366df51d
startMinting(bool),0xb2d37165
enableMintToken(),0x0ee526e0
internalMintToken(uint256),0xf409a609
"raiseEventIfMinted(address,uint256)",0x2722c043
"generateMintEvents(address,uint256)",0x02ce5fc4
"setMintAgent(address,address,bool)",0xb97e3b43
getTokensMintedAt(uint256),0xc0a35e8b
tokensToMint(uint256),0xc37d1c8b
YunMint(address),0x448a064f
"setMintAgent(address,address)",0xa7728589
MultiSigMint(address),0xd33cf9fa
proposeMinting(uint256),0x744c7c7f
confirmMinting(uint256),0x0c402ed8
addMintable(address),0x922587ff
"mintByMintable(address,uint256)",0x4eb396cd
"setNewMintRequest(address,uint256)",0x84a6469a
approveNewMintRequest(),0xf78d5494
cancelMintRequest(),0x8594bed0
finishMintingRequestSetup(),0xd5aaadd1
ApproveFinishMintingRequest(),0x2e4bd18a
cancelFinishMintingRequest(),0x59ebbe35
"setMintingOracle(address,address)",0x26fe18e2
EligmaMintingContract(),0x7ea2e31c
"galleassMint(address,uint256)",0xe2155c14
toggleMinting(),0x7d55094d
Mintloot(),0xb501df23
updateMinter(address),0x4eb03f6e
"convertMint(address,uint256)",0x5ec1fc19
changeMintedCappedIdx(address),0x76bd5f3c
getAdminFromMintedCappedProxy(address),0xb5b1fc05
"updateMintingAgent(address,bool)",0xcd8f8b3c
"preMinting(uint256,uint256,uint256,uint256)",0x87275aba
getMintedCounts(),0x74b527b0
setOnceMintAmount(uint256),0xa28e68d3
"proxyMergeMint(uint256,bytes32,address[])",0x593b4530
"multiMint(address,uint256)",0x2649d62e
getMintingPrice(uint256),0xeb1635ed
"incrementBasketsMinted(uint256,address)",0x4d91d4f1
"allowMint(address,uint256)",0x26e97fce
"calculateAndMintTokens(address,uint256)",0x9d189473
setCrowdsaleMinter(address),0xfcb3a3a3
MintCoin(),0xe27131f9
"setMintAgent(address,int256)",0x05a0c707
"kscMintTo(address,uint256,string)",0xe32381b6
"bulkTokenMint(address[],uint256)",0x8f1b0b02
"bulkTokenMint(address[],uint256[])",0x8cc55473
finishTokenMinting(),0x96d37936
_multiMint(address[]),0x60b35739
tokensToMint(),0xcbafee8a
"internalMint(address,uint256)",0x35001a1a
TokenMintGeneral(),0x2cd64f65
startMinting(string),0x7f9bf9e4
"multiMint(address[],uint256[],string)",0x468ae69d
"MintableToken(uint256,string,uint8,string)",0x78d19e42
"setAllowedForMinting(address,address)",0x4a2388ff
"setDisallowedForMinting(address,address)",0x4820059f
"checkAllowedAddressForMinting(address,address)",0xfb9ba033
"finalizeMintUtility(address,uint256)",0xec737576
"canMintUtility(address,uint256)",0xb8a358e9
"ownerMint(address,uint256)",0x484b973c
calculateMinting(uint256),0xd825ebc3
getPeriodMinting(uint256),0x36a0f511
"_setMinter(address,bool)",0xffb38e84
privilegedMintLock(),0x2df80c87
queryBalanceMinter(),0x79f9578c
"proxyMint(address,uint256)",0x1f471ad0
finishMintingIssuer(),0xa3f7e26d
finishMintingSTO(),0x1bc125f3
getMintingFinished(),0x676cb63d
"setMintPrice(uint256,int256,uint256,int256,uint256,int256)",0x07f125e7
addMintContract(address),0x00f821a7
removeMintContract(address),0xc2168ecd
"sanMint(string,string)",0xd88905fa
"specialSanMint(string,string,address,address)",0xb3fc34d4
"_sanMint(uint256,address,string,string)",0x6bfdd3dd
"configureMinter(address,uint256)",0x4e44d956
updateMasterMinter(address),0xaa20e1e4
isMintContract(address),0xb84fed88
totalMintContracts(),0x3f124f1d
"contractMint(address,string,bytes32,bytes32,uint256)",0x0b4dfc77
setDistributionMinter(address),0x46ba7783
"rewardMintOwner(address,uint256)",0x99260144
MinterStorePoolCrowdsale(),0xdd898fa2
"airdropMinting(address[],uint256[])",0x3ff00ba5
internalFinishMinting(),0x21d67daa
"preMint(address,uint256)",0x290c292d
"runPreMint(address,uint256)",0xaf8ff2f8
autoMint(),0x3768304c
wantNewMinter(address),0x2233dbf4
"airdropMinting(address[],uint256[],int256)",0x8b121c9d
canMint(address),0xc2ba4744
"setTokenMinter(uint256,address)",0x2505f349
finishMintingToken(uint256),0x2bd5a48d
renounceMinter(),0x98650275
_removeMinter(address),0x210c5a56
onlyMinterMock(),0xb5dba35b
teamTokensMinted(),0x22cb1ec8
"multiMintPreIco(address[],uint256[])",0x54622cef
canFirstMint(),0xac60c969
fourthStageMinting(),0x5ed4382f
secondStageMintingDate(),0xc51226b3
tokenMinter(),0xcfb3647b
comunityMintedTokens(),0xe41fb842
thirdStageMintingDate(),0x1107fa00
accMinterTwo(),0x38c20499
tokenMintInit(),0x7bdbab0c
maxMintPoS(),0x42740286
stopPreIcoMint(),0x23ef2e4f
partnersMintLockEnd(),0x0dc224ec
ownerManualMinter(),0x8733d130
fourthStageMinted(),0xaf3996c3
crowdsaleMinted(),0xf239c5dd
startMintingData(),0xf76ffe7a
isMinted(),0x36ae5040
totalMinted(),0xa2309ff8
isFirstStageTokensMinted(),0xae0eadbf
authorizeMintToken(),0xb7efc1cd
maxMintingDays(),0xa41ff1e5
poolMintAmount(),0x7e575524
asideTokensHaveBeenMinted(),0x8343e416
cardsMinted(),0x4104df21
defaultMintingAddress(),0x57eabab4
distributionMinter(),0x3accb428
stakingMintAmount(),0x04e78a30
icoEnablersTokensMinted(),0xb3eee638
tokensMintedDuringICO(),0xd161b56a
leftOnLastMint(),0x36b40bb6
unlockMintDate2(),0x5446b604
pendingRewardsToMint(),0x56f2eb90
stakingMintRate(),0x628a01ce
promoToonsMinted(),0xf42541be
secondStageMinting(),0xf3bd27a4
stopBountyMint(),0x64bfc9a5
lockAfterManuallyMint(),0xc1aa721d
prometheusShipMinted(),0xcb12be81
tokensMinted(),0x6de9f32b
coinMinted(),0xff81c554
crowdsaleMinter(),0xdcb36063
getTotalMinted(),0x0ca1c5c9
prometheusVouchersMinted(),0x2ccdbc25
totalSupplyForCrowdsaleAndMint(),0x4ec2cde6
allowNorthPoleMinting(),0xf9ac71bf
opMinted(),0x6f476cbc
tokenMintedSupply(),0x61282631
firstStageMintingDate(),0x4804e06f
canMintBurn(),0x1f6eeb68
StatsMinted(),0xe8436936
currentMinter(),0x9bac6e8d
additionalMint(),0x434622fe
ownerMintRate(),0xa0d8b4e9
tokenMintCap(),0x721ff138
disallowNorthPoleMinting(),0x3bdc5173
totalTokenMintedOpen(),0x8b325902
foundersRewardsMinted(),0x0d1dcd74
canMint(),0xbeb9716d
m_externalMintingEnabled(),0x44cc5f7e
currentMintableTokens(),0x9ae6309a
unlockMintDate1(),0x02b857f3
ownerTokensMinted(),0x210bc472
setMintDone(),0xb5e82975
poolMintRate(),0x90cad537
accMinterOne(),0x7dfac5a2
lastMintedTokens(),0xe3aeedc4
freezeMintUntil(),0xdda6020b
crowdsaleMintingCap(),0xb65dc843
totalTokensMinted(),0x7d549e99
pauseMinting(),0xda8fbf2a
tokensMintedForSale(),0x0fb4b070
isSecondStageTokensMinted(),0x881fd690
totalMintedToken(),0x2898410b
setNewMint(),0xe21b63b2
totalMarketingFundMinted(),0xf5238660
maxMintProofOfStake(),0xf2bb5ce1
setMintingCompleted(),0xff7c9329
m_SMRMinter(),0x984a27be
masterMinter(),0x35d99f35
bonusMintingAgent(),0xcda35494
isStbMintedForStaEx(),0x55afb12d
Mint(),0x34c73884
poolTimeLastMinted(),0x531e4827
extraTokensMintedDuringPresale(),0xc2c7ca1d
maxMintCookie(),0x99358876
totalTokenMintedPreSale(),0x9d8a8c43
firstStageMinting(),0x1862caec
secondsBetweenMints(),0xf82a4707
numChipsMinted(),0xfb9cb15d
allowTotalMintAmount(),0x0f3f0e42
yearlyMintCap(),0x0a24c5bb
initialIssueMinted(),0x90f3b693
crowdsaleTokenMint(),0xe808d671
maxMintQuantity(),0xae9aea6d
tokensAlreadyMinted(),0x1eeccead
contributorPoolMintQuota(),0xe2c8a8ad
timestampMint(),0x72a7655e
maxMintingPower(),0x54f63105
maxMint(),0x7501f741
fourthStageMintingDate(),0xc978ee59
nextMintTime(),0x8c4e8c21
alreadyMintedOnce(),0x73de975c
startMint(),0x2be09561
crosairVouchersMinted(),0x8a871c5f
ownerTimeLastMinted(),0xac185644
minMintingPower(),0x5d444ffb
amountMintPerDuration(),0xeeb0af89
finishedIssuerMinting(),0x9c3fe721
maxMintBlock(),0x9d96be58
crosairShipMinted(),0x3678f179
durationBetweenRewardMints(),0x2ac394a4
isMinting(),0x2a8092df
intrepidVouchersMinted(),0xb105c904
totalMintAmount(),0xd0045341
asideTokensMintDate(),0xb412a4b7
nextMintPossibleDate(),0x4ff30c5f
firstStageMinted(),0x842c17be
Max_Mintable(),0x9f549015
initialIssueMintingDate(),0x75f9e6da
canReceiveMintWhitelist(),0x42995e12
secondStageMinted(),0xa0aaa87f
lastMintTime(),0x9d463520
freeToExtraMinting(),0x56d0adac
earlyInvestorsMintedTokens(),0x4070372d
totalCommunityFundMinted(),0xf3b75ee3
totalMintedBountyTokens(),0x431454fb
currentMintedTokens(),0x2de22cdb
allowManuallyMintTokens(),0xfd90a668
fundsTokensHaveBeenMinted(),0x5cec4cb9
monthlyMinting(),0xb69147f2
maxCapMintTransfer(),0xc88fe1fa
startMintingDate(),0xeb39f443
ownerMintAmount(),0xbb00c8f9
tokensMintedForOperations(),0x9af75b29
changeMintingState(),0x782841cd
nextMintPossibleTime(),0x38ab0287
totalTokenMintedAngel(),0x5a983451
finishedSTOMinting(),0x21937192
directMintLimit(),0x70c0c516
centralMinter(),0xd9f01878
cycleMintSupply(),0x254a46f4
allowedMinting(),0x35b7588f
thirdStageMinting(),0xceae7f64
tokensMintedDuringPreICO(),0x3285ecde
enabledMint(),0x6b5648f5
remainMintTokenAmount(),0xc433e8ca
bountyMinted(),0x8b87e3b6
creatorsPoolMintQuota(),0x8fda5c8e
tokensToMintInHold(),0xe520f09e
bountiesMinted(),0x3984ae12
totalSupplyMintTransfer(),0xd33d6732
currentMintNonce(),0x79b2614d
maxMintable(),0x2154dc39
authorisedMinter(),0x7fc29fc9
extraMinted(),0x96fedaf7
thirdStageMinted(),0x4e07a7a5
getNumberOfMinters(),0x86cd71be
completeMinting(),0xa844545d
directMintAgent(),0x6abc3fe4
priceToMint(),0x4dc1dbec
nextMint(),0xcf665443
initialIssueMinting(),0xb727b194
developmentTeamTokensMinted(),0x44831edf
lastMintingTime(),0x2af05c4e
maxMintingTime(),0xea9362de
endMintingTime(),0x284cb916
tokenMintingEnabled(),0xb966f350
fundMintingAgent(),0x48688367
isLimitMint(),0x36a33f99
totalNumberMinted(),0xf1ff3d4b
finishMintingStruct(),0xbb7dd72d
totalMintLimit(),0x76dd1f86
intrepidShipMinted(),0xf8e39177
MintProofOfStake(),0x2dc62c4d
maxTokensToMint(),0xf669052a
canReceiveMintWhiteList(),0x1f7af1df
NorthPoleMintingEnabled(),0x4e55936d
totalTeamFundMinted(),0x89bdb217
numMinters(),0xe6f6266a
saleTokensHaveBeenMinted(),0xb661f55d
"createEthCommunityTokenAndMint(string,uint8,string,uint8,uint256)",0xea8b73df
priceToMint(uint256),0xb9d36743
setMintFee(uint256),0xeddd0d9c
"setMintFeeReceiver(address,address)",0x363a4708
"setMintHelper(address,int256)",0xe9959105
getMinter(uint256),0x5b7121f8
removeMinterByIndex(uint256),0xbe0043bc
removeMinterByValue(address),0xabc897f4
"firstMintRound0For(address[],uint256[],uint8[])",0xde644ebd
"emitMintEvent(address,uint256)",0x958689d7
_setMinter(address),0x2373f091
setDefaultMint(uint256),0x0ef524ff
"manualMint(address,uint256)",0xe4c5ff46
"multipleMint(address[],uint256[])",0xf2dabd26
"distributeMinting(address[],uint256[])",0x02c85991
"doMint(address,uint256,bytes)",0x8f632311
"createActivePreMintedEdition(uint256,bytes32,uint256,uint256,uint256,address,uint256,uint256,string,uint256,uint256)",0xae8a8690
"createInactivePreMintedEdition(uint256,bytes32,uint256,uint256,uint256,address,uint256,uint256,string,uint256,uint256)",0x9cd77457
"underMint(address,uint256)",0x7d55758f
_underMintNextTokenId(uint256),0xa8fdf903
_addMinter(address),0x03c7bce1
"setMintableProperty(uint256,bytes32,bytes32)",0x5a36f4f3
tokensPreMinted(),0x1f28c821
"batchMintWithData(address[],uint256[],bytes)",0x2863cd7e
"_decreaseMintApprovalAfterMint(address,uint256)",0x2fab662a
"increaseMintApproval(address,uint256)",0x359fe780
"decreaseMintApproval(address,uint256)",0x1b0a68f2
getMintApproval(address),0x993c78fa
getMintLimit(address),0x27a3fe41
"setMintSigner(address,int256)",0x14e0246a
addMinters(address[]),0x71e2a657
getMintAmount(uint256),0x9de2f796
setMintAndBurnOwner(address),0x2f434748
"interfaceMintTokens(address,uint256)",0xa84d073a
isMinter(),0x50e59eb3
"addAndMintPlayers(uint128[],bool[],uint256,uint256,uint256)",0xf4351e15
"enableRealWorldPlayerMinting(uint128[],bool[])",0x886ed2d1
isRealWorldPlayerMintingEnabled(uint128),0xdd897767
adjustMintRates(),0xd083955c
"bulkMintVested(uint256,address[],uint256[])",0xebb44389
"MintAndTransferIAC(address,uint256,bytes32)",0xfec3e941
MintToggle(bool),0x942ab177
"presaleMint(address,uint256,uint256)",0xf930a3d2
"LogMint(address,uint256)",0x9f494565
"MintAndTransferToken(address,uint256,bytes32)",0xd92dc325
MintFinished(uint256),0x595d71a5
"MintedEthCappedCrowdsale(address,address,uint256,uint256,uint256,uint256)",0x586cf767
"MinterOwnershipTransferred(address,address)",0xde77229f
VaultMint(address),0x55ec4da9
MinterRemoved(address),0xe94479a9
removeAccountMinter(address),0x3a470b9e
"manuallyMintTokens(address,uint256,uint256)",0xac05e15f
"controlledMint(address,uint256)",0x04a7137e
"NucleusVisionAirDropTokensMinted(address,uint256)",0xf7d871df
MintPaused(bool),0x6c5077b1
"AdvisorsAndPartnersMinted(address,address,uint256,uint256)",0x165db404
"MintAndTransferEXH(address,uint256,bytes32)",0x84a4974c
isMintingManager(address),0xeaa382c2
lastMint(address),0xadc20b1c
"directMintTokens(address,uint256)",0x15915ddd
"multiMintBounty(address[],uint256[])",0x72eae629
"IkuraMint(address,uint256)",0xee30839f
"TokenMintingEnabled(address,bool)",0x76d6da67
stopMinting(string),0x17c5838a
"Mint(address,uint256,uint256,bytes32)",0xcf6fbb9d
finishMinting(bool),0x9af26b78
MintOpened(),0x4301b55b
CanMint(bool),0xfb007107
"MintedToken(address,address,uint256)",0x91e192b7
"MintedToken(address,uint256)",0x0dbf527e
"TokenMintingDisabled(address,bool)",0xa6846026
EndMinting(uint256),0xc70faf90
"superMint(address,uint256,uint256)",0x3f6c0696
extraMint(uint256),0xfd4a343d
"MintedGrey(address,uint256)",0x33ee2297
MintingManagerApproved(address),0xe51e88bd
bulkMint(uint256[]),0xbcce515d
"MoreTokensMinted(uint256,string)",0x285b5dde
previousMinters(address),0xe427a197
MintCommandBonus(),0x4edbe9f7
revokeAccessMint(address),0x847e2ba1
revokeMintingManager(address),0x66a11615
changeAllowanceToMint(address),0xa69eae7c
setEndMintDate(uint256),0xfe937fa4
MintingEnded(),0xf48339e4
"AccountMinterRemoved(address,address)",0x750c77cb
"TokensMinted(address,uint256,uint256)",0x2e8ac517
"MintMasterTransferred(address,address)",0xd8526677
"MinterGaveCWC(address,address,uint256)",0x14af1e92
pauseMinting(bool),0x359803cd
transferToMint(uint256),0xf74a4e63
NextMint(uint256),0x1909787f
"MintTimelocked(address,uint256)",0x1385625d
"MintedTokenCappedCrowdsale(address,address,uint256,uint256,uint256,uint256)",0x61983863
endMinting(bool),0x4dd3e575
disableContactMint(address),0x7b0a7bf8
approveMintingManager(address),0x52d714e8
"protectedTransferToMint(uint256,bytes32)",0x45669c8d
"NucleusVisionTimeVestingTokensMinted(address,uint256,uint256,uint256,uint256)",0x80df4123
TokenMinted(uint256),0xf00d2823
PerformingMonthlyMinting(uint256),0x2f034f35
"MintLog(address,uint256)",0xd1d3d8a6
setMintingCurator(address),0x82d288c2
approveToMint(uint256),0x52e43613
EnableTokenMinting(bool),0x9b92adf3
"AccountMinterAdded(address,address)",0x4bcf74b2
getBalanceToMint(address),0xbfea267a
"rawManuallyMintTokens(address,uint256)",0x947bd798
extraMintArrayPending(address[]),0x3c21acc6
"MintIND(address,address,uint256)",0xbb35b29c
LogMintingStopped(),0xde98bc4f
setDirectMintLimit(uint256),0xd95a0aa5
isCurrentAccountMinter(address),0xc2ccb8a8
"MintProposalAdded(uint256,address,uint256)",0x0b34f78c
"MinterUpdated(address,address)",0x1cf2de25
setAuthorizeMintToken(uint256),0xc7725426
revokeMinter(address),0xcfbd4885
"MintingAgentChanged(address,bool)",0x4b0adf6c
"Mint(uint256,address,string)",0x5e6e91ac
"LongTermReserveMinted(address,address,uint256,uint256)",0xbb5e0696
"ManualTokenMintRequiresRefund(address,uint256)",0xc549e7a0
extraMint(address),0x4ebd7741
grantAccessMint(address),0x86d518bf
setMintPerBlock(uint256),0x43b6caf3
"NucleusVisionTokensMinted(address,uint256)",0xbf1a2e52
"BountiesMinted(address,address,uint256,uint256)",0xea985057
"MintExecuted(uint256,address,uint256)",0x2a9fb933
previousMinters(),0xac5f91a0
MintingManagerRevoked(address),0xc21afa55
TopChainCoinMintFinished(),0xad22980a
"ContributionMinted(address,uint256,uint256)",0x6d17af94
TokenReserveMinted(uint256),0x137ce088
lastMintingAmount(),0x58d37dc5
"MintedGreen(address,uint256)",0x123841cf
"CoreTeamMinted(address,address,uint256,uint256)",0xe72c40dc
"TokenMinted(address,uint256)",0xb9144c96
BonusesAllMinted(address),0x3eca48db
isAllowedToMint(address),0x4813d8a6
MintingClosed(bool),0x2a2e00be
enabledMintTokens(bool),0xec94ce4b
MintingDisabled(),0xaf79b437
"TokensMinted(address,uint256,uint8)",0x76d60a91
CrowdsaleMintFinished(),0x7a6a18cf
"MintAndTransfer(address,uint256,bytes32)",0x5b0efb03
MintFinished(address),0x39b5ca6d
"DistributionMint(address,uint256)",0xd8148166
"tranferMinterOwnership(address,address)",0x8e744f54
extraMintArrayPendingProcess(uint256),0x474fa131
PromotionCoinMintFinished(),0x236e1a15
proposeMint(uint256),0xb6cf146c
"MintedTokenCappedCrowdsale(address,address,address,uint256,uint256,uint256,uint256)",0x8e351097
"passwordMint(address,uint256,bytes32)",0x00e610fc
"MintedLocked(address,uint256)",0x32e7179a
"updateValueAndMint(uint256,uint256)",0x426e6f8e
"MintConfirmed(uint256,address,uint256)",0x96066cf9
setDirectMintAgent(address),0x769ffb7d
setMintContactAddress(address),0x622af809
"UnMint(address,uint256)",0x603546b9
extraMintArray(address[]),0xf609a1a1
"superMintBulk(address[],uint256[])",0xeba2a91b
"MintMade(uint256,uint256,uint256)",0xef52ad21
"offChainMint(address,uint256)",0x72565e3f
"presaleMint(address,uint256)",0x9b6a6709
isCurrentOrPastAccountMinter(address),0xcd5a9bf3
"MintICO(address,address,uint256)",0x1d2b8d96
"setAsMinter(address,bool)",0x28a76045
"LogMinting(address,uint256,uint256)",0xb09609d5
"changeMinters(address,address,address)",0x7e495dae
"multiPresaleMint(address[],uint256[])",0x2069381a
"MintEvent(uint256,address)",0x74de9ebb
"MintOperationEvent(address,uint256,uint256,uint256)",0xc8643bc2
MinterAdded(address),0x6ae17283
allowMinter(address),0x150a6480
"MinterChanged(address,address)",0x3b0007eb
"withdrawByMint(address,uint256)",0x355d7e05
finishMinting(uint256),0x14e2bc2a
isMinterAllowed(address),0x17d94ad3
"setLastMint(address,uint256)",0xeb59ec82
addAccountMinter(address),0x72239313
"MintByBTC(uint8,address,uint256)",0xb62c0b41
MintStarted(),0x452a344f
setDefaultMintingAddress(address),0xb1e37921
MintRestarted(),0x27972584
setMintMode(uint256),0x847af92c
calcMintFee(uint256),0x80f41e76
_setMintFeeAbs(uint256),0x6d02a595
_setMintFeeProp(uint256),0x20a7b2d7
nextMintFeeAbs(uint256),0x79480fe3
nextMintFeeProp(uint256),0x0a0e3c76
"approveMintAgent(address,bool)",0x1fdf071c
enableMinting(),0xe797ec1b
MintNFT(address),0x385e9e2e
setMintPayoutThreshold(uint256),0x6a1353c9
"proxyMergeMint2(uint256,bytes32,address[])",0x990c5485
"setMintThresholds(uint256,uint256,uint256)",0x72df02a7
"setMintLimits(uint256,uint256,uint256)",0x3cb5bc74
refillInstantMintPool(),0xcc7e492e
refillRatifiedMintPool(),0x89d9b059
refillMultiSigMintPool(),0xa415965c
"instantMint(address,uint256)",0x76f2a59a
"ratifyMint(uint256,address,uint256)",0x0e536ff4
_subtractFromMintPool(uint256),0xd75320b1
revokeMint(uint256),0x7ef7ce92
"transferMintKey(address,int256)",0x8d0128cb
invalidateAllPendingMints(),0x5e5ae1fe
pauseMints(),0xab15f723
unpauseMints(),0xf3a27963
pauseMint(uint256),0x6c38d4e4
unpauseMint(uint256),0x31bac434
"setCanMint(address,bool,int256)",0xb4ff4f3d
"setCanAnyMint(bool,int256)",0x4d3cd84e
"doAdditionalMinting(address,uint256,int256)",0xa25f5e98
privateMint(uint256),0xabfe40a8
"queueMint(address,uint256,uint256)",0xfe4e6bf9
systemWalletsMint(uint256),0x0a07eadd
"setMintPrice(uint256,int256)",0xaa283e76
isMintable(),0x46b45af7
setMinterAddress(address),0xa3106b95
"MinterFunc(address,uint256)",0xe922248e
"Mint(address,uint256)",0x0f6798a5
"MinterFunction(address,uint256)",0x0b83284e
"_Mint(address,uint256)",0x7d21ce4d
"bulkMint(address,string,uint256)",0x37820c57
renounceMinter(address),0x5f112c68
AddMinter(address),0x16baa937
RemoveMinter(address),0x2f91b591
"_setMintableProperty(uint256,bytes32,bytes32)",0x5b621b2c
"getMintAmountApproval(address,address)",0xbffa4e41
"getMintAdminApproval(address,address)",0xb29b5be7
"getMintAuditApproval(address,address)",0xe2f60c26
"getMintMarketMakerApproval(address,address)",0x17ca7f63
setMintFeeAbs(uint256),0x9925b9c1
setMintFeeProp(uint256),0x80956e8b
"Mint(address,address,uint256)",0xab8530f8
"multMint(address[],uint256[])",0x5f41ccef
"setMintAmountApproval(address,address,uint256)",0x046d5c53
"setMintAdminApproval(address,address,address)",0xe108d2d6
"setMintAuditApproval(address,address,address)",0x4698d920
"setMintMarketMakerApproval(address,address,address)",0x43894ac3
"setMintAddress(address,address)",0xbe292552
canMint(uint256),0x5dd871a3
canMintFoundation(uint256),0xe17fc704
authorizeMintRequester(address),0x0fb65f10
deauthorizeMintRequester(address),0xe50d8a8a
authorizeMintFulfiller(address),0x30c30a50
deauthorizeMintFulfiller(address),0xeeeb17e7
getMintRequestsLength(),0x311104f3
createMintRequest(),0xfbfb8b02
